Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Andreas Kanonidis,Panionios,2,1.2,87.6,35.0,35.0,100.0%,0.0,17.5,0.0%,17.5,17.5,100.0%,17.5,0.0,17.5,0.0,0.0,0.0,0.0,17.5,/profile/Andreas-Kanonidis-6148/,/stats/greek/2009/Panionios,2009,greek,Andreas-Kanonidis-6148,Panionios
Prodomos Dreliozis,Panionios,4,1.2,52.8,0.0,8.8,0.0%,17.6,26.4,66.7%,0.0,0.0,0.0%,0.0,0.0,0.0,8.8,0.0,0.0,0.0,8.8,/profile/Prodomos-Dreliozis-39597/,/stats/greek/2009/Panionios,2009,greek,Prodomos-Dreliozis-39597,Panionios
Karolos Galazoulas,PAOK,5,0.7,35.3,0.0,23.5,0.0%,11.8,11.8,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0,11.8,11.8,0.0,0.0,11.8,/profile/Karolos-Galazoulas-39516/,/stats/greek/2009/PAOK,2009,greek,Karolos-Galazoulas-39516,PAOK
Linos Chrysikopoulos,Aris,3,0.8,35.0,17.5,35.0,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,17.5,17.5,0.0,0.0,0.0,0.0,0.0,/profile/Linos-Chrysikopoulos-6116/,/stats/greek/2009/Aris,2009,greek,Linos-Chrysikopoulos-6116,Aris
Nikola Pekovic,Panathinaikos,34,16.1,27.9,9.8,13.8,71.4%,0.0,0.0,0.0%,8.2,11.6,71.0%,3.5,5.3,8.8,1.3,0.6,1.6,3.7,7.2,/profile/Nikola-Pekovic-1047/,/stats/greek/2009/Panathinaikos,2009,greek,Nikola-Pekovic-1047,Panathinaikos
Giorgi Shermadini,Panathinaikos,4,13.4,27.8,8.8,12.4,70.6%,0.0,0.7,0.0%,10.2,12.4,82.4%,4.4,8.8,13.2,2.9,1.5,1.5,2.9,4.4,/profile/Giorgi-Shermadini-5166/,/stats/greek/2009/Panathinaikos,2009,greek,Giorgi-Shermadini-5166,Panathinaikos
Ivan Vukadinov,Kavala,2,24.9,25.9,10.5,16.2,65.0%,1.6,4.0,40.0%,0.0,0.0,0.0%,3.2,1.6,4.9,0.0,0.8,0.8,1.6,3.2,/profile/Ivan-Vukadinov-38404/,/stats/greek/2009/Kavala,2009,greek,Ivan-Vukadinov-38404,Kavala
Sarunas Jasikevicius,Panathinaikos,31,19.0,23.3,4.4,7.9,55.5%,3.5,6.7,52.5%,3.9,4.7,84.3%,0.4,2.7,3.1,5.5,1.7,0.1,4.4,3.2,/profile/Sarunas-Jasikevicius-5267/,/stats/greek/2009/Panathinaikos,2009,greek,Sarunas-Jasikevicius-5267,Panathinaikos
Mike Batiste,Panathinaikos,34,21.2,22.9,9.0,12.9,69.3%,0.1,0.4,14.3%,4.8,6.6,73.6%,3.3,6.9,10.1,0.9,1.4,0.7,2.8,4.1,/profile/Mike-Batiste-1617/,/stats/greek/2009/Panathinaikos,2009,greek,Mike-Batiste-1617,Panathinaikos
Yiannis Bouroussis,Olympiakos,32,20.7,22.3,7.5,12.1,61.7%,1.1,2.4,43.9%,4.2,5.7,74.2%,4.2,9.9,14.1,1.8,1.3,1.8,2.8,3.3,/profile/Yiannis-Bouroussis-118/,/stats/greek/2009/Olympiakos,2009,greek,Yiannis-Bouroussis-118,Olympiakos
Steven Smith,Rhodes,21,33.6,22.0,5.6,10.7,52.4%,1.7,3.4,49.2%,5.8,7.3,78.9%,1.1,5.0,6.1,1.4,1.5,0.4,2.9,3.1,/profile/Steven-Smith-387/,/stats/greek/2009/Rhodes,2009,greek,Steven-Smith-387,Rhodes
Costas Vassiliadis,PAOK,15,30.3,21.3,3.3,5.8,56.7%,3.5,9.2,37.7%,4.4,5.1,86.4%,1.3,3.5,4.7,2.4,1.4,0.1,2.2,1.8,/profile/Costas-Vassiliadis-28/,/stats/greek/2009/PAOK,2009,greek,Costas-Vassiliadis-28,PAOK
Sven Schultze,Larissa,26,21.9,20.9,3.2,5.5,59.2%,3.8,8.4,45.3%,2.9,3.7,78.4%,0.9,2.4,3.3,2.0,1.2,0.0,3.2,5.7,/profile/Sven-Schultze-5582/,/stats/greek/2009/Larissa,2009,greek,Sven-Schultze-5582,Larissa
Sean Marshall,Aris,16,24.9,20.6,4.2,8.3,50.6%,2.7,7.1,38.8%,4.0,5.3,76.0%,1.4,3.4,4.7,1.3,0.8,0.0,2.9,3.1,/profile/Sean-Marshall-1271/,/stats/greek/2009/Aris,2009,greek,Sean-Marshall-1271,Aris
Will Daniels,Kavala,26,26.3,20.5,5.6,10.4,53.7%,1.7,5.2,33.0%,4.2,6.6,63.4%,1.8,5.4,7.3,1.4,1.5,1.1,3.0,5.1,/profile/Will-Daniels-1209/,/stats/greek/2009/Kavala,2009,greek,Will-Daniels-1209,Kavala
Torin Francis,AEL,21,32.4,20.4,6.8,11.7,58.3%,0.5,1.5,32.0%,5.3,7.8,67.7%,3.4,7.5,10.9,0.9,0.5,1.7,3.5,4.1,/profile/Torin-Francis-35/,/stats/greek/2009/AEL,2009,greek,Torin-Francis-35,AEL
Sofoklis Schortsanitis,Olympiakos,21,8.5,20.2,7.6,12.8,59.3%,0.0,0.0,0.0%,5.0,10.4,47.9%,3.9,2.4,6.3,2.2,0.9,0.2,4.6,8.1,/profile/Sofoklis-Schortsanitis-5266/,/stats/greek/2009/Olympiakos,2009,greek,Sofoklis-Schortsanitis-5266,Olympiakos
Mike King,Larissa,17,31.1,20.1,3.7,7.7,47.5%,2.8,7.4,37.9%,4.4,5.8,75.7%,1.2,3.9,5.1,2.6,1.6,0.2,2.8,4.0,/profile/Mike-King-5562/,/stats/greek/2009/Larissa,2009,greek,Mike-King-5562,Larissa
Giorgos Printezis,Olympiakos,30,18.8,20.0,7.3,11.5,63.3%,0.8,2.3,36.4%,3.0,4.2,70.5%,2.5,5.6,8.1,1.7,1.2,0.3,1.9,3.9,/profile/Giorgos-Printezis-1295/,/stats/greek/2009/Olympiakos,2009,greek,Giorgos-Printezis-1295,Olympiakos
Ian Vouyoukas,Olympiakos,16,10.8,19.8,6.3,9.7,65.1%,0.2,0.5,50.0%,6.5,7.4,87.9%,3.8,5.9,9.7,1.6,0.2,2.0,2.0,4.7,/profile/Ian-Vouyoukas-497/,/stats/greek/2009/Olympiakos,2009,greek,Ian-Vouyoukas-497,Olympiakos
Josh Childress,Olympiakos,25,26.8,19.6,6.1,9.8,62.1%,1.2,3.5,32.8%,4.0,5.3,74.7%,2.0,3.6,5.6,1.2,1.8,1.0,1.7,2.6,/profile/Josh-Childress-1988/,/stats/greek/2009/Olympiakos,2009,greek,Josh-Childress-1988,Olympiakos
Lonny Baxter,Panionios,22,25.7,19.6,7.5,12.7,59.1%,0.0,0.0,0.0%,4.6,7.6,61.0%,4.0,5.3,9.3,0.5,1.1,1.3,2.1,5.3,/profile/Lonny-Baxter-1626/,/stats/greek/2009/Panionios,2009,greek,Lonny-Baxter-1626,Panionios
Loukas Mavrokefalidis,Maroussi,36,24.1,19.6,6.9,13.5,51.4%,0.4,1.7,24.3%,4.5,5.4,82.8%,2.6,6.7,9.3,2.1,1.1,0.8,3.4,4.3,/profile/Loukas-Mavrokefalidis-1057/,/stats/greek/2009/Maroussi,2009,greek,Loukas-Mavrokefalidis-1057,Maroussi
Bracey Wright,Aris,12,22.4,19.3,3.7,9.8,38.1%,2.2,5.6,38.9%,5.3,6.6,81.0%,0.6,1.6,2.2,2.3,1.1,0.0,2.5,2.8,/profile/Bracey-Wright-130/,/stats/greek/2009/Aris,2009,greek,Bracey-Wright-130,Aris
Vassilis Soulis,Egaleo,25,14.0,19.3,6.1,12.7,48.2%,0.6,2.3,25.0%,5.3,7.5,71.2%,2.3,6.3,8.6,0.5,0.9,0.8,4.3,4.8,/profile/Vassilis-Soulis-35638/,/stats/greek/2009/Egaleo,2009,greek,Vassilis-Soulis-35638,Egaleo
Ivan Radenovic,Panellinios,27,20.9,19.2,6.3,11.2,56.3%,0.5,1.7,26.9%,5.3,6.5,80.6%,2.7,4.2,7.0,1.2,1.6,0.3,2.5,4.1,/profile/Ivan-Radenovic-581/,/stats/greek/2009/Panellinios,2009,greek,Ivan-Radenovic-581,Panellinios
Donell Taylor,Egaleo,20,26.6,19.2,6.6,14.2,46.3%,1.0,3.5,27.7%,3.1,4.7,66.7%,2.3,4.0,6.3,3.1,1.6,0.7,4.1,3.0,/profile/Donell-Taylor-325/,/stats/greek/2009/Egaleo,2009,greek,Donell-Taylor-325,Egaleo
Ivan Zoroski,Panionios,25,20.9,19.1,4.0,7.5,53.1%,2.6,6.0,44.2%,3.2,4.2,75.9%,2.0,2.5,4.5,2.6,1.9,0.0,2.8,4.9,/profile/Ivan-Zoroski-5547/,/stats/greek/2009/Panionios,2009,greek,Ivan-Zoroski-5547,Panionios
Damir Mulaomerovic,PAOK,11,25.8,19.0,2.9,7.8,37.5%,2.2,5.1,43.2%,6.5,7.5,87.0%,0.3,3.2,3.5,5.7,1.1,0.0,3.6,3.7,/profile/Damir-Mulaomerovic-5585/,/stats/greek/2009/PAOK,2009,greek,Damir-Mulaomerovic-5585,PAOK
Keydren Clark,Aris,35,31.6,18.9,3.5,7.3,47.4%,3.0,7.3,41.5%,2.9,3.7,79.4%,0.5,2.7,3.2,3.4,1.2,0.0,2.3,2.8,/profile/Keydren-Clark-570/,/stats/greek/2009/Aris,2009,greek,Keydren-Clark-570,Aris
Prodromos Nikolaidis,Trikala,25,30.2,18.8,2.2,5.0,44.8%,3.4,9.0,37.8%,4.1,4.9,84.9%,1.2,2.1,3.3,1.2,1.2,0.3,2.7,2.8,/profile/Prodromos-Nikolaidis-36335/,/stats/greek/2009/Trikala,2009,greek,Prodromos-Nikolaidis-36335,Trikala
Savvas Iliadis,Aris,31,14.5,18.7,4.2,9.6,43.7%,1.4,4.8,28.8%,6.1,7.2,85.7%,1.2,3.9,5.1,3.2,2.4,0.1,3.1,4.2,/profile/Savvas-Iliadis-38564/,/stats/greek/2009/Aris,2009,greek,Savvas-Iliadis-38564,Aris
Leemire Goldwire,Egaleo,5,26.3,18.4,4.2,6.9,60.9%,1.8,8.8,20.7%,4.5,6.9,65.2%,0.6,2.7,3.3,3.3,1.5,0.0,4.5,5.1,/profile/Leemire-Goldwire-25621/,/stats/greek/2009/Egaleo,2009,greek,Leemire-Goldwire-25621,Egaleo
Kenny Gregory,PAOK,18,29.0,18.1,6.7,10.5,64.0%,1.3,3.5,36.2%,0.9,1.5,60.0%,1.7,4.1,5.7,1.5,0.7,0.5,1.7,1.6,/profile/Kenny-Gregory-5355/,/stats/greek/2009/PAOK,2009,greek,Kenny-Gregory-5355,PAOK
Istvan Nemeth,AEK Athens,25,24.8,18.1,2.8,4.4,62.1%,3.6,7.9,44.9%,1.9,2.6,73.7%,0.4,2.9,3.3,2.1,1.3,0.0,2.1,3.9,/profile/Istvan-Nemeth-36797/,/stats/greek/2009/AEK%20Athens,2009,greek,Istvan-Nemeth-36797,AEK%20Athens
Travon Bryant,AEK Athens,24,27.4,18.0,5.9,11.1,52.8%,0.8,3.5,23.2%,3.8,5.3,72.3%,4.2,6.4,10.6,1.7,1.2,1.3,2.8,5.4,/profile/Travon-Bryant-5584/,/stats/greek/2009/AEK%20Athens,2009,greek,Travon-Bryant-5584,AEK%20Athens
Giorgos Diamantopoulos,Maroussi,25,12.9,18.0,3.1,7.1,43.9%,3.0,7.3,41.4%,2.8,3.8,73.3%,1.1,2.1,3.3,3.1,1.3,0.4,2.4,4.1,/profile/Giorgos-Diamantopoulos-36763/,/stats/greek/2009/Maroussi,2009,greek,Giorgos-Diamantopoulos-36763,Maroussi
Anthony Grundy,Panellinios,28,31.8,18.0,5.3,9.5,56.0%,1.6,4.5,35.5%,2.5,3.8,65.2%,0.7,2.8,3.5,4.3,2.5,0.0,2.8,2.0,/profile/Anthony-Grundy-5435/,/stats/greek/2009/Panellinios,2009,greek,Anthony-Grundy-5435,Panellinios
Charalampos Giannopoulos,Olympiakos,2,5.5,17.9,0.0,0.0,0.0%,3.6,3.6,100.0%,7.1,7.1,100.0%,3.6,3.6,7.1,3.6,0.0,0.0,10.7,7.1,/profile/Charalampos-Giannopoulos-1379/,/stats/greek/2009/Olympiakos,2009,greek,Charalampos-Giannopoulos-1379,Olympiakos
Britton Johnsen,PAOK,16,26.3,17.9,4.4,8.9,49.5%,1.4,3.8,36.6%,4.9,6.4,76.5%,3.0,5.4,8.4,1.7,1.3,0.9,2.9,3.8,/profile/Britton-Johnsen-2986/,/stats/greek/2009/PAOK,2009,greek,Britton-Johnsen-2986,PAOK
Dimos Dikoudis,Panionios,18,25.9,17.9,4.4,9.2,47.2%,1.4,3.7,38.1%,5.0,6.4,77.0%,3.1,4.2,7.3,1.4,1.1,1.0,3.2,4.2,/profile/Dimos-Dikoudis-5579/,/stats/greek/2009/Panionios,2009,greek,Dimos-Dikoudis-5579,Panionios
Chris Massie,Trikala,11,25.5,17.8,7.9,12.2,64.4%,0.0,0.0,0.0%,2.1,2.9,71.4%,3.9,6.7,10.7,1.0,1.7,2.0,1.8,5.6,/profile/Chris-Massie-5656/,/stats/greek/2009/Trikala,2009,greek,Chris-Massie-5656,Trikala
Tony Akins,PAOK,1,4.5,17.5,0.0,0.0,0.0%,0.0,8.8,0.0%,17.5,17.5,100.0%,0.0,0.0,0.0,8.8,0.0,0.0,26.3,0.0,/profile/Tony-Akins-5595/,/stats/greek/2009/PAOK,2009,greek,Tony-Akins-5595,PAOK
Dusan Sakota,Panathinaikos,25,11.3,17.4,3.1,4.2,73.3%,3.5,7.7,45.5%,0.8,1.3,66.7%,0.7,4.5,5.2,0.8,1.1,0.6,0.7,4.9,/profile/Dusan-Sakota-204/,/stats/greek/2009/Panathinaikos,2009,greek,Dusan-Sakota-204,Panathinaikos
Ioannis Kalambokis,Panionios,27,23.4,17.4,3.0,6.6,46.1%,2.0,4.5,44.3%,5.3,6.5,82.2%,0.3,3.5,3.8,1.4,1.2,0.1,3.0,4.1,/profile/Ioannis-Kalambokis-5386/,/stats/greek/2009/Panionios,2009,greek,Ioannis-Kalambokis-5386,Panionios
Lynn Greer,Olympiakos,34,20.8,17.4,3.1,6.2,50.0%,2.6,6.0,43.1%,3.4,3.9,88.6%,0.4,2.4,2.8,3.0,1.1,0.1,2.7,3.7,/profile/Lynn-Greer-5345/,/stats/greek/2009/Olympiakos,2009,greek,Lynn-Greer-5345,Olympiakos
Zoran Erceg,Olympiakos,35,14.7,17.3,3.5,6.0,58.2%,1.6,4.5,35.6%,5.6,8.0,69.8%,2.7,5.2,7.8,1.8,0.7,0.5,1.8,5.0,/profile/Zoran-Erceg-188/,/stats/greek/2009/Olympiakos,2009,greek,Zoran-Erceg-188,Olympiakos
Nikola Vujcic,Olympiakos,32,19.7,17.3,7.1,12.1,58.4%,0.1,0.6,11.1%,3.0,4.2,70.6%,1.8,5.5,7.3,4.7,0.9,0.9,3.5,3.2,/profile/Nikola-Vujcic-5230/,/stats/greek/2009/Olympiakos,2009,greek,Nikola-Vujcic-5230,Olympiakos
Kostas Kaimakoglou,Maroussi,33,23.4,17.3,4.1,7.0,59.0%,2.0,4.4,45.2%,3.1,4.0,78.9%,2.2,6.8,9.0,2.0,1.1,0.2,2.6,4.8,/profile/Kostas-Kaimakoglou-5798/,/stats/greek/2009/Maroussi,2009,greek,Kostas-Kaimakoglou-5798,Maroussi
Lance Harris,Rhodes,28,30.4,17.2,6.0,9.9,60.5%,0.7,2.8,25.0%,3.1,4.2,73.9%,1.7,3.6,5.2,0.9,1.9,0.3,2.6,3.1,/profile/Lance-Harris-5581/,/stats/greek/2009/Rhodes,2009,greek,Lance-Harris-5581,Rhodes
Sammy Mejia,AEL,20,33.1,17.2,5.5,10.9,50.3%,1.0,3.5,29.3%,3.1,4.6,67.5%,0.9,3.2,4.1,2.2,1.2,0.2,3.1,2.6,/profile/Sammy-Mejia-169/,/stats/greek/2009/AEL,2009,greek,Sammy-Mejia-169,AEL
Nikos Hatzis,AEK Athens,26,19.8,17.2,3.6,6.9,52.3%,1.9,4.9,37.7%,4.4,5.4,80.6%,0.5,2.6,3.1,3.1,1.1,0.1,3.1,3.9,/profile/Nikos-Hatzis-36290/,/stats/greek/2009/AEK%20Athens,2009,greek,Nikos-Hatzis-36290,AEK%20Athens
Antanas Kavaliauskas,Kavala,25,26.0,17.1,6.8,9.9,68.1%,0.1,0.5,12.5%,3.4,5.5,61.8%,3.3,5.5,8.8,1.0,1.5,0.9,2.6,5.0,/profile/Antanas-Kavaliauskas-1260/,/stats/greek/2009/Kavala,2009,greek,Antanas-Kavaliauskas-1260,Kavala
William Avery,Trikala,25,32.5,16.9,3.3,6.8,48.6%,2.3,6.6,35.3%,3.3,4.6,72.6%,0.5,1.3,1.8,4.0,1.0,0.0,3.1,3.7,/profile/William-Avery-1555/,/stats/greek/2009/Trikala,2009,greek,William-Avery-1555,Trikala
Vassilis Spanoulis,Panathinaikos,30,23.7,16.8,3.6,7.6,48.2%,1.7,4.1,40.5%,4.6,5.5,83.0%,0.4,3.0,3.4,4.7,1.2,0.0,3.8,2.9,/profile/Vassilis-Spanoulis-5209/,/stats/greek/2009/Panathinaikos,2009,greek,Vassilis-Spanoulis-5209,Panathinaikos
Andrew Betts,Aris,21,25.9,16.7,5.9,9.3,63.6%,0.0,0.0,0.0%,4.8,6.7,72.4%,4.5,5.3,9.9,1.0,0.7,0.7,3.5,4.1,/profile/Andrew-Betts-5639/,/stats/greek/2009/Aris,2009,greek,Andrew-Betts-5639,Aris
Alexis Kyritsis,PAOK,27,22.8,16.7,4.4,10.2,43.1%,0.4,2.2,20.6%,6.5,7.7,84.3%,2.0,2.2,4.2,2.4,1.5,0.0,4.3,3.6,/profile/Alexis-Kyritsis-5925/,/stats/greek/2009/PAOK,2009,greek,Alexis-Kyritsis-5925,PAOK
Mladen Pantic,Kavala,8,11.2,16.6,5.4,14.4,37.5%,0.0,0.4,0.0%,5.8,7.6,76.5%,3.1,7.2,10.3,2.2,0.4,0.9,5.4,8.1,/profile/Mladen-Pantic-37511/,/stats/greek/2009/Kavala,2009,greek,Mladen-Pantic-37511,Kavala
Dimitrios Papanikolaou,AEK Athens,26,29.0,16.6,3.9,8.2,48.0%,2.0,4.7,43.0%,2.6,4.0,66.7%,1.4,4.3,5.7,3.8,0.9,0.4,1.9,3.4,/profile/Dimitrios-Papanikolaou-35439/,/stats/greek/2009/AEK%20Athens,2009,greek,Dimitrios-Papanikolaou-35439,AEK%20Athens
Donnie McGrath,Egaleo,20,32.7,16.4,2.2,4.7,46.8%,2.8,7.5,37.1%,3.6,4.1,89.6%,0.2,1.9,2.1,2.6,1.0,0.1,4.2,2.5,/profile/Donnie-McGrath-27732/,/stats/greek/2009/Egaleo,2009,greek,Donnie-McGrath-27732,Egaleo
Christos Harissis,PAOK,13,19.6,16.4,2.0,4.8,41.9%,2.5,7.4,33.3%,4.9,6.0,82.1%,0.3,2.5,2.8,4.6,2.0,0.0,3.2,4.9,/profile/Christos-Harissis-35807/,/stats/greek/2009/PAOK,2009,greek,Christos-Harissis-35807,PAOK
Jarod Stevenson,Maroussi,35,27.5,16.3,1.9,3.7,51.7%,3.1,7.1,44.1%,3.0,3.3,91.0%,0.6,4.0,4.6,2.0,1.5,0.3,1.6,3.0,/profile/Jarod-Stevenson-5587/,/stats/greek/2009/Maroussi,2009,greek,Jarod-Stevenson-5587,Maroussi
Torrell Martin,Kavala,8,25.7,16.2,3.9,8.0,48.8%,2.5,8.2,31.0%,0.8,2.0,40.0%,1.4,7.2,8.6,2.2,1.0,0.4,3.7,4.1,/profile/Torrell-Martin-494/,/stats/greek/2009/Kavala,2009,greek,Torrell-Martin-494,Kavala
Dimitrios Charitopoulos,Trikala,24,20.5,16.2,4.0,6.8,58.8%,1.9,3.7,52.2%,2.4,3.6,66.7%,2.8,6.1,8.9,1.4,1.1,0.3,1.9,4.9,/profile/Dimitrios-Charitopoulos-36669/,/stats/greek/2009/Trikala,2009,greek,Dimitrios-Charitopoulos-36669,Trikala
Fotis Labropoulos,AEL,22,23.1,16.1,4.9,8.2,59.6%,1.1,3.1,35.9%,3.0,4.0,74.5%,2.9,7.2,10.1,2.0,1.6,0.2,3.5,5.2,/profile/Fotis-Labropoulos-39465/,/stats/greek/2009/AEL,2009,greek,Fotis-Labropoulos-39465,AEL
Andreas Glyniadakis,Maroussi,36,18.4,16.1,5.5,10.4,52.6%,0.0,0.0,0.0%,5.1,6.8,75.0%,2.7,5.7,8.4,0.6,0.7,1.9,2.6,6.6,/profile/Andreas-Glyniadakis-5451/,/stats/greek/2009/Maroussi,2009,greek,Andreas-Glyniadakis-5451,Maroussi
Levon Kendall,Panionios,23,15.7,16.0,5.2,8.6,60.5%,0.7,2.3,30.0%,3.6,5.0,72.7%,3.3,3.8,7.1,1.2,1.6,1.1,2.4,6.0,/profile/Levon-Kendall-5466/,/stats/greek/2009/Panionios,2009,greek,Levon-Kendall-5466,Panionios
Branko Cvetkovic,Panionios,21,21.1,16.0,3.1,6.0,52.3%,2.2,7.4,29.6%,3.1,3.9,81.0%,1.0,4.3,5.3,1.1,1.1,0.1,2.1,3.9,/profile/Branko-Cvetkovic-5588/,/stats/greek/2009/Panionios,2009,greek,Branko-Cvetkovic-5588,Panionios
Djuro Ostojic,Panellinios,27,17.0,15.9,5.9,9.8,60.5%,0.0,0.1,0.0%,4.1,6.7,61.0%,5.2,6.3,11.5,1.6,1.1,1.2,3.2,4.8,/profile/Djuro-Ostojic-35896/,/stats/greek/2009/Panellinios,2009,greek,Djuro-Ostojic-35896,Panellinios
Lewis Sims,Egaleo,3,15.0,15.8,6.2,13.2,46.7%,0.0,2.6,0.0%,3.5,5.3,66.7%,0.9,5.3,6.2,0.0,0.9,0.0,3.5,4.4,/profile/Lewis-Sims-36164/,/stats/greek/2009/Egaleo,2009,greek,Lewis-Sims-36164,Egaleo
K'Zell Wesson,PAOK,9,26.9,15.8,5.2,9.8,53.3%,0.5,1.6,30.0%,3.9,5.9,66.7%,5.5,7.0,12.5,2.8,1.8,0.3,2.3,4.4,/profile/K-Zell-Wesson-5583/,/stats/greek/2009/PAOK,2009,greek,K-Zell-Wesson-5583,PAOK
Dimitrios Tsaldaris,Aris,34,24.2,15.7,2.4,5.3,45.7%,2.8,7.7,36.4%,2.4,3.2,77.4%,0.9,3.2,4.1,2.8,1.3,0.3,2.4,3.1,/profile/Dimitrios-Tsaldaris-5941/,/stats/greek/2009/Aris,2009,greek,Dimitrios-Tsaldaris-5941,Aris
Vladimir Petrovic,Panellinios,20,9.4,15.7,4.2,6.4,65.6%,1.4,4.2,33.3%,3.0,4.0,75.0%,2.4,7.2,9.6,1.8,1.8,0.0,2.0,4.0,/profile/Vladimir-Petrovic-35641/,/stats/greek/2009/Panellinios,2009,greek,Vladimir-Petrovic-35641,Panellinios
Kostas Charalampidis,Maroussi,36,26.7,15.5,2.1,4.5,46.3%,2.2,5.3,42.1%,4.7,5.5,85.5%,0.4,2.1,2.6,3.9,0.9,0.2,2.4,3.0,/profile/Kostas-Charalampidis-35416/,/stats/greek/2009/Maroussi,2009,greek,Kostas-Charalampidis-35416,Maroussi
Brad Newley,Panellinios,28,26.0,15.4,4.2,7.0,60.0%,1.5,4.3,34.9%,2.5,3.5,70.6%,1.0,5.3,6.3,1.2,1.3,0.2,1.7,3.4,/profile/Brad-Newley-341/,/stats/greek/2009/Panellinios,2009,greek,Brad-Newley-341,Panellinios
Darryl Thompson,AEK Athens,26,28.2,15.4,2.4,5.7,42.0%,2.7,5.8,46.1%,2.6,3.5,75.4%,0.4,2.6,3.0,4.6,1.9,0.0,3.8,4.3,/profile/Darryl-Thompson-39772/,/stats/greek/2009/AEK%20Athens,2009,greek,Darryl-Thompson-39772,AEK%20Athens
Jurica Golemac,Panellinios,25,26.9,15.2,4.7,8.0,59.2%,0.8,2.6,30.4%,3.4,4.8,71.8%,2.0,5.6,7.6,4.0,1.4,0.3,4.5,5.0,/profile/Jurica-Golemac-5578/,/stats/greek/2009/Panellinios,2009,greek,Jurica-Golemac-5578,Panellinios
Dragan Ceranic,Rhodes,24,20.0,15.0,5.1,10.2,50.4%,0.1,0.1,100.0%,4.5,6.5,68.8%,3.8,6.6,10.4,0.7,1.0,0.2,3.2,6.1,/profile/Dragan-Ceranic-35903/,/stats/greek/2009/Rhodes,2009,greek,Dragan-Ceranic-35903,Rhodes
Stevan Nadjfeji,Panellinios,27,14.1,14.9,3.2,5.9,53.3%,1.3,3.7,35.1%,4.7,5.5,85.5%,0.9,4.9,5.7,1.4,1.3,0.3,3.4,6.2,/profile/Stevan-Nadjfeji-5589/,/stats/greek/2009/Panellinios,2009,greek,Stevan-Nadjfeji-5589,Panellinios
Yotam Halperin,Olympiakos,34,21.6,14.8,3.0,3.9,76.7%,2.1,4.7,45.5%,2.5,3.3,77.4%,0.6,2.9,3.6,2.9,2.0,0.4,1.5,2.7,/profile/Yotam-Halperin-121/,/stats/greek/2009/Olympiakos,2009,greek,Yotam-Halperin-121,Olympiakos
Nikolay Padius,Maroussi,4,17.7,14.8,1.7,4.0,42.9%,2.3,7.4,30.8%,4.5,5.7,80.0%,1.7,2.8,4.5,0.6,2.3,0.0,4.5,5.1,/profile/Nikolay-Padius-36289/,/stats/greek/2009/Maroussi,2009,greek,Nikolay-Padius-36289,Maroussi
Spencer Nelson,Aris,35,27.8,14.8,4.5,7.3,60.8%,0.8,2.6,31.7%,3.4,4.5,75.2%,4.0,6.9,10.9,2.9,1.4,0.3,3.1,4.5,/profile/Spencer-Nelson-5410/,/stats/greek/2009/Aris,2009,greek,Spencer-Nelson-5410,Aris
Giorgos Lepeniotis,Trikala,6,5.3,14.8,7.4,9.8,75.0%,0.0,4.9,0.0%,0.0,0.0,0.0%,2.5,0.0,2.5,3.7,2.5,0.0,2.5,4.9,/profile/Giorgos-Lepeniotis-36768/,/stats/greek/2009/Trikala,2009,greek,Giorgos-Lepeniotis-36768,Trikala
Manolis Papamakarios,Panellinios,28,24.2,14.7,2.9,5.7,50.5%,2.2,6.6,33.9%,2.2,3.0,74.1%,0.4,2.6,3.0,3.5,2.1,0.0,2.6,4.6,/profile/Manolis-Papamakarios-35528/,/stats/greek/2009/Panellinios,2009,greek,Manolis-Papamakarios-35528,Panellinios
Marios Batis,Larissa,25,25.2,14.7,3.1,5.4,57.8%,1.6,5.7,27.3%,3.7,5.1,72.2%,0.7,4.8,5.4,4.9,2.2,0.1,4.5,5.1,/profile/Marios-Batis-35532/,/stats/greek/2009/Larissa,2009,greek,Marios-Batis-35532,Larissa
Dejan Tomasevic,PAOK,26,25.2,14.5,5.9,10.5,56.0%,0.0,0.1,0.0%,2.8,4.5,61.3%,4.2,7.5,11.7,2.8,1.3,0.3,3.0,2.4,/profile/Dejan-Tomasevic-5591/,/stats/greek/2009/PAOK,2009,greek,Dejan-Tomasevic-5591,PAOK
Pat Calathes,Maroussi,31,9.7,14.4,4.0,7.9,50.8%,1.2,3.6,33.3%,2.8,3.1,91.3%,2.3,4.9,7.2,2.3,1.6,0.7,2.9,4.5,/profile/Pat-Calathes-1373/,/stats/greek/2009/Maroussi,2009,greek,Pat-Calathes-1373,Maroussi
Mamoutou Diarra,PAOK,21,26.9,14.4,3.5,6.2,56.2%,1.6,4.9,32.9%,2.6,3.9,67.9%,1.0,4.7,5.8,1.0,1.0,0.3,1.9,3.0,/profile/Mamoutou-Diarra-5586/,/stats/greek/2009/PAOK,2009,greek,Mamoutou-Diarra-5586,PAOK
