Player,Team,G,MP,PTS,FG_2P,FG_2PA,FG_2P_Pct,FG_3P,FGA_3P,FG_3P_Pct,FT,FTA,FT_Pct,OREB,DREB,REB,AST,STL,BLK,TO,PF,Player_Link,Team_Link,Season,League,DX_Player_ID,DX_Team_ID
Maxime Renaud,Pau-Orthez,1,1.0,79.6,0.0,79.6,0.0%,0.0,0.0,0.0%,79.6,79.6,100.0%,119.3,0.0,119.3,0.0,0.0,0.0,0.0,0.0,/profile/Maxime-Renaud-36934/,/stats/french/2005/Pau-Orthez,2005,french,Maxime-Renaud-36934,Pau-Orthez
Mateusz Kasperzec,Nancy,1,1.0,77.6,38.8,38.8,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.0,/profile/Mateusz-Kasperzec-38040/,/stats/french/2005/Nancy,2005,french,Mateusz-Kasperzec-38040,Nancy
Loic Akono,Gravelines,5,2.0,36.0,12.0,16.0,75.0%,4.0,8.0,50.0%,0.0,0.0,0.0%,4.0,0.0,4.0,0.0,0.0,0.0,8.0,12.0,/profile/Loic-Akono-37999/,/stats/french/2005/Gravelines,2005,french,Loic-Akono-37999,Gravelines
Paolo Ticina,Paris Basket Racing,6,1.2,30.3,6.1,6.1,100.0%,6.1,6.1,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0,6.1,6.1,0.0,6.1,6.1,/profile/Paolo-Ticina-38105/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Paolo-Ticina-38105,Paris%20Basket%20Racing
Philippe Braud,Chalon,9,2.8,29.4,0.0,0.0,0.0%,9.8,14.7,66.7%,0.0,0.0,0.0%,0.0,1.6,1.6,1.6,0.0,0.0,1.6,8.2,/profile/Philippe-Braud-38116/,/stats/french/2005/Chalon,2005,french,Philippe-Braud-38116,Chalon
Julien Barrat,Hyeres-Toulon,2,1.5,26.8,13.4,13.4,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,/profile/Julien-Barrat-37971/,/stats/french/2005/Hyeres-Toulon,2005,french,Julien-Barrat-37971,Hyeres-Toulon
Olivier Gouez,Villeurbanne,1,3.0,26.5,13.3,13.3,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,13.3,0.0,0.0,/profile/Olivier-Gouez-281/,/stats/french/2005/Villeurbanne,2005,french,Olivier-Gouez-281,Villeurbanne
Rob Feaster,Reims,19,32.2,26.3,7.3,13.7,53.6%,2.8,6.1,45.2%,3.4,4.2,81.0%,2.0,3.4,5.4,3.6,1.6,0.3,3.4,4.2,/profile/Rob-Feaster-38144/,/stats/french/2005/Reims,2005,french,Rob-Feaster-38144,Reims
Philippe Haquet,Bourg,5,1.6,25.5,5.1,10.2,50.0%,5.1,5.1,100.0%,0.0,10.2,0.0%,0.0,5.1,5.1,0.0,0.0,0.0,5.1,0.0,/profile/Philippe-Haquet-38117/,/stats/french/2005/Bourg,2005,french,Philippe-Haquet-38117,Bourg
Rowan Barrett,Dijon,31,33.7,25.5,5.7,11.5,50.0%,3.1,6.9,44.8%,4.7,5.7,83.8%,1.0,3.6,4.6,3.6,1.3,0.4,3.3,3.7,/profile/Rowan-Barrett-36390/,/stats/french/2005/Dijon,2005,french,Rowan-Barrett-36390,Dijon
Ime Udoka,Vichy,9,38.6,24.2,5.4,10.1,53.8%,2.9,7.1,40.6%,4.7,7.5,62.7%,1.6,6.9,8.5,5.3,1.2,0.3,3.7,3.1,/profile/Ime-Udoka-4675/,/stats/french/2005/Vichy,2005,french,Ime-Udoka-4675,Vichy
Claude Marquis,Cholet,34,26.9,23.6,9.2,15.7,58.5%,0.0,0.1,0.0%,5.2,7.9,66.1%,3.7,5.4,9.0,1.2,0.9,0.6,4.3,4.0,/profile/Claude-Marquis-5480/,/stats/french/2005/Cholet,2005,french,Claude-Marquis-5480,Cholet
Nikola Vucurovic,Clermont,31,13.9,23.2,3.3,5.8,56.5%,4.8,12.0,40.3%,2.1,3.2,67.6%,0.3,2.2,2.5,1.3,1.4,0.1,2.7,5.9,/profile/Nikola-Vucurovic-37518/,/stats/french/2005/Clermont,2005,french,Nikola-Vucurovic-37518,Clermont
Jean-Paul Landu,Villeurbanne,2,3.5,22.7,11.4,22.7,50.0%,0.0,5.7,0.0%,0.0,0.0,0.0%,5.7,0.0,5.7,0.0,0.0,0.0,5.7,11.4,/profile/Jean-Paul-Landu-37948/,/stats/french/2005/Villeurbanne,2005,french,Jean-Paul-Landu-37948,Villeurbanne
Ryan Fletcher,Reims,15,32.0,22.7,9.1,17.2,52.7%,0.1,0.7,12.5%,4.3,5.6,76.1%,2.3,5.2,7.5,1.8,1.7,0.3,4.4,2.7,/profile/Ryan-Fletcher-37332/,/stats/french/2005/Reims,2005,french,Ryan-Fletcher-37332,Reims
Jason Rowe,Hyeres-Toulon,34,35.6,22.5,5.2,9.4,54.8%,2.8,7.4,37.8%,3.9,4.5,85.3%,0.9,3.1,4.1,6.8,2.7,0.0,3.9,2.5,/profile/Jason-Rowe-36812/,/stats/french/2005/Hyeres-Toulon,2005,french,Jason-Rowe-36812,Hyeres-Toulon
Arthur Lee,Chalon,26,25.8,22.0,4.2,7.9,53.1%,2.6,4.8,53.2%,6.0,6.4,92.5%,0.2,3.0,3.2,3.3,2.4,0.1,1.9,3.8,/profile/Arthur-Lee-5691/,/stats/french/2005/Chalon,2005,french,Arthur-Lee-5691,Chalon
T.J. Lux,Pau-Orthez,38,20.0,21.9,8.1,13.3,60.4%,0.1,0.4,14.3%,5.6,6.8,82.3%,4.0,5.3,9.3,2.1,1.7,0.9,2.0,6.2,/profile/T.J.-Lux-37644/,/stats/french/2005/Pau-Orthez,2005,french,T.J.-Lux-37644,Pau-Orthez
John Best,Chalon,39,29.2,21.8,5.4,8.9,60.6%,2.0,5.3,37.2%,5.0,5.5,91.5%,1.6,4.3,5.9,2.4,1.2,0.1,3.3,4.3,/profile/John-Best-37403/,/stats/french/2005/Chalon,2005,french,John-Best-37403,Chalon
Jason Siemon,Reims,14,25.0,21.7,9.1,14.1,64.8%,0.0,0.1,0.0%,3.5,5.4,63.8%,4.8,7.8,12.7,1.8,1.4,1.0,2.5,5.2,/profile/Jason-Siemon-37386/,/stats/french/2005/Reims,2005,french,Jason-Siemon-37386,Reims
Terrell Lyday,Villeurbanne,38,32.8,21.2,4.8,8.6,55.2%,2.6,6.3,41.3%,4.0,5.0,79.5%,0.8,3.7,4.5,5.4,2.1,0.4,2.8,3.3,/profile/Terrell-Lyday-5563/,/stats/french/2005/Villeurbanne,2005,french,Terrell-Lyday-5563,Villeurbanne
Dan McClintock,Nancy,40,26.3,21.2,8.6,14.4,59.6%,0.0,0.1,50.0%,4.0,5.6,70.9%,2.4,5.3,7.7,1.3,0.7,1.7,2.9,4.3,/profile/Dan-Mcclintock-3489/,/stats/french/2005/Nancy,2005,french,Dan-Mcclintock-3489,Nancy
Marcus Wilson,Gravelines,24,31.2,21.0,4.1,7.4,55.1%,2.7,7.4,37.0%,4.7,5.4,87.1%,0.4,1.4,1.8,3.6,0.9,0.1,2.0,2.6,/profile/Marcus-Wilson-37474/,/stats/french/2005/Gravelines,2005,french,Marcus-Wilson-37474,Gravelines
Jerod Ward,Vichy,4,21.5,20.6,6.7,13.9,48.4%,2.2,8.1,27.8%,0.4,2.2,20.0%,1.8,2.2,4.0,1.3,0.4,0.9,1.8,2.7,/profile/Jerod-Ward-36088/,/stats/french/2005/Vichy,2005,french,Jerod-Ward-36088,Vichy
Danny Strong,Gravelines,11,27.1,20.5,3.9,6.8,56.9%,3.6,9.3,39.1%,1.9,2.6,73.7%,0.9,4.4,5.4,2.1,2.4,0.1,2.4,5.2,/profile/Danny-Strong-36651/,/stats/french/2005/Gravelines,2005,french,Danny-Strong-36651,Gravelines
Clint Harrison,Paris Basket Racing,36,33.3,20.5,4.1,7.5,54.5%,3.0,7.6,39.3%,3.4,4.0,85.1%,0.7,3.6,4.2,2.9,2.2,0.1,2.4,3.8,/profile/Clint-Harrison-36630/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Clint-Harrison-36630,Paris%20Basket%20Racing
Yunss Akinocho,Cholet,2,2.0,20.4,10.2,10.2,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,/profile/Yunss-Akinocho-38251/,/stats/french/2005/Cholet,2005,french,Yunss-Akinocho-38251,Cholet
Sharif Fajardo,Strasbourg,38,26.3,20.4,6.4,12.0,53.0%,0.9,3.2,29.3%,4.8,6.2,78.2%,2.4,4.8,7.2,1.4,1.4,0.2,2.9,4.3,/profile/Sharif-Fajardo-37619/,/stats/french/2005/Strasbourg,2005,french,Sharif-Fajardo-37619,Strasbourg
Jermaine Guice,Le Havre,38,39.2,20.3,3.4,6.1,56.1%,2.3,5.5,41.5%,6.7,8.0,84.2%,1.0,3.3,4.3,5.6,2.6,0.1,2.9,2.5,/profile/Jermaine-Guice-36824/,/stats/french/2005/Le%20Havre,2005,french,Jermaine-Guice-36824,Le%20Havre
Darius Lane,Roanne,33,30.3,20.2,3.9,7.2,54.3%,3.2,8.6,37.4%,2.8,3.6,77.4%,1.5,3.0,4.5,1.7,2.1,0.2,1.7,3.2,/profile/Darius-Lane-34163/,/stats/french/2005/Roanne,2005,french,Darius-Lane-34163,Roanne
Afik Nissim,Strasbourg,39,20.0,20.2,3.2,6.7,47.4%,3.7,8.0,46.8%,2.6,3.2,82.5%,0.5,2.6,3.1,4.5,1.3,0.0,2.5,2.9,/profile/Afik-Nissim-37150/,/stats/french/2005/Strasbourg,2005,french,Afik-Nissim-37150,Strasbourg
Boniface Ndong,Dijon,34,29.0,20.1,8.2,15.8,51.9%,0.0,0.2,25.0%,3.6,5.3,68.7%,4.0,7.7,11.6,1.9,0.9,1.5,3.4,4.3,/profile/Boniface-Ndong-5121/,/stats/french/2005/Dijon,2005,french,Boniface-Ndong-5121,Dijon
Tony Stanley,Le Havre,38,35.3,20.0,3.3,6.3,51.9%,3.7,9.6,38.2%,2.5,3.8,65.4%,1.9,3.0,4.9,2.0,2.5,0.1,2.1,3.3,/profile/Tony-Stanley-37100/,/stats/french/2005/Le%20Havre,2005,french,Tony-Stanley-37100,Le%20Havre
Yannick Martinello,Gravelines,3,1.3,20.0,10.0,10.0,100.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,10.0,10.0,20.0,0.0,10.0,0.0,0.0,0.0,/profile/Yannick-Martinello-38229/,/stats/french/2005/Gravelines,2005,french,Yannick-Martinello-38229,Gravelines
Marques Green,Roanne,22,33.0,20.0,3.7,7.9,47.0%,3.4,8.6,39.1%,2.5,3.0,82.1%,0.5,2.5,2.9,8.1,4.1,0.1,4.6,2.7,/profile/Marques-Green-5469/,/stats/french/2005/Roanne,2005,french,Marques-Green-5469,Roanne
Rahshon Turner,Le Mans,36,28.0,20.0,7.5,13.5,55.8%,0.3,1.0,28.0%,4.1,5.7,71.3%,4.0,6.4,10.4,3.0,1.4,0.6,4.2,4.4,/profile/Rahshon-Turner-37009/,/stats/french/2005/Le%20Mans,2005,french,Rahshon-Turner-37009,Le%20Mans
John McCord,Strasbourg,38,23.9,19.9,7.7,12.5,62.0%,0.1,0.6,23.1%,4.1,6.1,67.1%,3.7,5.6,9.3,2.3,0.9,0.5,2.0,3.0,/profile/John-McCord-37955/,/stats/french/2005/Strasbourg,2005,french,John-McCord-37955,Strasbourg
Samir Mekdad,Le Havre,6,2.3,19.9,2.8,5.7,50.0%,2.8,5.7,50.0%,5.7,5.7,100.0%,2.8,2.8,5.7,8.5,5.7,0.0,8.5,8.5,/profile/Samir-Mekdad-38166/,/stats/french/2005/Le%20Havre,2005,french,Samir-Mekdad-38166,Le%20Havre
Maxime Zianveni,Nancy,41,24.5,19.7,7.1,12.0,58.8%,0.9,2.6,34.3%,2.9,4.2,69.1%,3.5,7.1,10.6,2.0,2.0,0.9,3.2,4.8,/profile/Maxime-Zianveni-36935/,/stats/french/2005/Nancy,2005,french,Maxime-Zianveni-36935,Nancy
Franck Bouteille,Hyeres-Toulon,33,20.8,19.3,6.2,9.2,67.1%,1.3,3.0,42.3%,3.0,4.3,69.9%,2.0,4.2,6.2,3.0,1.4,0.1,2.6,6.7,/profile/Franck-Bouteille-36732/,/stats/french/2005/Hyeres-Toulon,2005,french,Franck-Bouteille-36732,Hyeres-Toulon
K'Zell Wesson,Gravelines,36,34.0,19.2,7.1,11.9,59.5%,0.5,1.5,31.1%,3.7,5.8,62.9%,4.2,8.0,12.2,3.4,1.0,0.9,3.7,3.7,/profile/K-Zell-Wesson-5583/,/stats/french/2005/Gravelines,2005,french,K-Zell-Wesson-5583,Gravelines
Mire Chatman,Pau-Orthez,35,32.1,19.1,5.1,9.3,54.6%,1.9,5.4,35.3%,3.2,4.7,68.2%,0.8,3.9,4.8,7.4,2.9,0.2,3.2,2.3,/profile/Mire-Chatman-5395/,/stats/french/2005/Pau-Orthez,2005,french,Mire-Chatman-5395,Pau-Orthez
Jaime Peterson,Le Havre,35,21.3,19.1,7.9,13.3,59.6%,0.0,0.1,0.0%,3.2,5.3,60.0%,3.8,7.0,10.8,1.4,1.1,1.3,3.5,5.3,/profile/Jaime-Peterson-37939/,/stats/french/2005/Le%20Havre,2005,french,Jaime-Peterson-37939,Le%20Havre
Mike Smith,Vichy,33,34.1,19.0,2.5,5.0,50.3%,3.8,10.3,37.0%,2.6,3.2,80.6%,1.4,5.2,6.6,2.6,1.5,0.9,3.4,2.4,/profile/Mike-Smith-4403/,/stats/french/2005/Vichy,2005,french,Mike-Smith-4403,Vichy
Dzenan Rahimic,Pau-Orthez,12,20.6,19.0,7.4,14.7,50.5%,0.0,0.0,0.0%,4.2,7.6,55.3%,2.6,6.1,8.7,0.6,1.8,0.6,1.8,3.9,/profile/Dzenan-Rahimic-35910/,/stats/french/2005/Pau-Orthez,2005,french,Dzenan-Rahimic-35910,Pau-Orthez
Hollis Price,Le Mans,29,27.1,19.0,3.5,6.5,52.8%,2.9,7.6,38.1%,3.4,3.8,90.4%,1.1,3.9,5.0,6.1,1.9,0.0,3.6,3.0,/profile/Hollis-Price-5202/,/stats/french/2005/Le%20Mans,2005,french,Hollis-Price-5202,Le%20Mans
Dejan Jovanovski,Chalon,25,12.9,18.8,1.4,3.4,40.7%,3.7,10.1,36.3%,5.1,6.1,83.3%,0.3,3.3,3.5,0.9,1.6,0.1,3.0,4.2,/profile/Dejan-Jovanovski-36662/,/stats/french/2005/Chalon,2005,french,Dejan-Jovanovski-36662,Chalon
Willem Laure,Chalon,40,23.4,18.8,4.3,7.1,60.1%,2.0,5.2,38.3%,4.2,4.9,86.6%,1.2,4.1,5.3,1.5,1.0,1.0,1.7,5.2,/profile/Willem-Laure-37127/,/stats/french/2005/Chalon,2005,french,Willem-Laure-37127,Chalon
Jerome Schmitt,Bourg,34,16.7,18.8,7.4,12.0,61.7%,0.0,0.2,0.0%,4.0,6.5,61.1%,4.4,5.0,9.4,2.0,1.8,0.4,3.1,6.1,/profile/Jerome-Schmitt-36827/,/stats/french/2005/Bourg,2005,french,Jerome-Schmitt-36827,Bourg
Ivan Krolo,Le Mans,17,9.3,18.7,6.4,12.3,52.1%,0.3,0.5,50.0%,5.1,8.7,58.8%,2.6,4.6,7.2,2.0,0.5,1.3,3.1,8.4,/profile/Ivan-Krolo-36031/,/stats/french/2005/Le%20Mans,2005,french,Ivan-Krolo-36031,Le%20Mans
Ken Johnson,Bourg,36,24.1,18.6,7.8,13.4,58.1%,0.1,0.1,66.7%,2.8,4.0,71.4%,2.2,6.4,8.6,1.2,0.4,3.5,3.0,3.6,/profile/Ken-Johnson-3033/,/stats/french/2005/Bourg,2005,french,Ken-Johnson-3033,Bourg
Saddi Washington,Bourg,15,34.5,18.6,4.1,8.5,48.1%,2.4,6.3,37.5%,3.3,3.6,91.3%,1.0,3.2,4.3,1.7,1.3,0.2,2.2,3.2,/profile/Saddi-Washington-37040/,/stats/french/2005/Bourg,2005,french,Saddi-Washington-37040,Bourg
Stephane Pelle,Villeurbanne,38,24.5,18.5,7.2,14.5,50.0%,0.0,0.0,0.0%,4.1,5.2,77.9%,4.5,7.9,12.4,2.0,1.5,1.2,2.9,3.5,/profile/Stephane-Pelle-33485/,/stats/french/2005/Villeurbanne,2005,french,Stephane-Pelle-33485,Villeurbanne
Fabien Dubos,Gravelines,33,24.9,18.5,6.1,9.8,62.7%,1.1,3.4,33.3%,2.8,3.3,85.3%,2.4,5.6,8.0,1.3,0.7,0.4,1.6,4.9,/profile/Fabien-Dubos-36713/,/stats/french/2005/Gravelines,2005,french,Fabien-Dubos-36713,Gravelines
Martynas Andriukaitis,Vichy,30,22.3,18.4,4.5,8.8,51.3%,2.4,7.2,33.1%,2.3,3.0,76.9%,2.0,4.2,6.2,1.4,1.0,0.1,2.3,5.1,/profile/Martynas-Andriukaitis-35533/,/stats/french/2005/Vichy,2005,french,Martynas-Andriukaitis-35533,Vichy
Dusan Nedic,Hyeres-Toulon,12,28.0,18.4,6.0,14.2,42.0%,1.3,3.2,40.7%,2.5,3.0,84.0%,2.5,5.1,7.7,2.3,1.3,0.7,3.0,3.5,/profile/Dusan-Nedic-36688/,/stats/french/2005/Hyeres-Toulon,2005,french,Dusan-Nedic-36688,Hyeres-Toulon
Andrzej Pluta,Chalons-en-Champagne,34,28.8,18.4,4.0,8.0,50.8%,2.3,6.7,33.7%,3.5,3.9,89.6%,0.4,1.9,2.3,3.8,1.1,0.0,4.0,4.5,/profile/Andrzej-Pluta-37179/,/stats/french/2005/Chalons-en-Champagne,2005,french,Andrzej-Pluta-37179,Chalons-en-Champagne
Johan Petro,Pau-Orthez,32,12.9,18.3,7.6,14.4,52.7%,0.0,0.1,0.0%,3.1,4.3,71.1%,3.6,6.6,10.2,1.4,1.7,2.2,3.0,8.1,/profile/Johan-Petro-45/,/stats/french/2005/Pau-Orthez,2005,french,Johan-Petro-45,Pau-Orthez
Thomas Dubiez,Gravelines,33,13.3,18.2,2.4,5.3,44.8%,3.6,10.1,36.0%,2.6,2.7,93.3%,0.7,2.5,3.2,4.3,1.5,0.2,3.1,4.6,/profile/Thomas-Dubiez-38209/,/stats/french/2005/Gravelines,2005,french,Thomas-Dubiez-38209,Gravelines
Branko Sindjelic,Bourg,36,25.7,18.1,5.1,9.1,56.3%,2.0,5.7,35.2%,1.9,2.4,76.4%,1.6,5.8,7.4,2.1,0.8,0.1,3.5,4.2,/profile/Branko-Sindjelic-37220/,/stats/french/2005/Bourg,2005,french,Branko-Sindjelic-37220,Bourg
Huseyin Besok,Villeurbanne,37,25.9,18.1,7.0,14.3,49.1%,0.1,0.3,37.5%,3.6,4.8,74.4%,3.2,8.3,11.6,4.6,0.9,1.2,3.1,5.0,/profile/Huseyin-Besok-36029/,/stats/french/2005/Villeurbanne,2005,french,Huseyin-Besok-36029,Villeurbanne
Floyd Miller,Le Havre,2,26.5,18.0,8.2,16.5,50.0%,0.0,0.7,0.0%,1.5,4.5,33.3%,6.0,3.0,9.0,1.5,1.5,0.0,6.0,4.5,/profile/Floyd-Miller-36726/,/stats/french/2005/Le%20Havre,2005,french,Floyd-Miller-36726,Le%20Havre
Erez Marckovich,Paris Basket Racing,5,11.8,18.0,7.2,16.5,43.5%,0.0,0.0,0.0%,3.6,7.2,50.0%,4.3,2.2,6.5,2.2,0.0,0.0,2.9,10.8,/profile/Erez-Marckovich-37844/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Erez-Marckovich-37844,Paris%20Basket%20Racing
Bernard King,Villeurbanne,19,30.4,18.0,3.6,7.1,50.5%,2.5,6.8,37.4%,3.2,4.3,73.0%,1.0,3.2,4.1,6.5,1.3,0.3,3.1,4.1,/profile/Bernard-King-32428/,/stats/french/2005/Villeurbanne,2005,french,Bernard-King-32428,Villeurbanne
Julius Nwosu,Pau-Orthez,25,12.6,17.9,6.7,14.6,45.7%,0.0,0.0,0.0%,4.5,6.6,69.2%,3.7,6.3,10.0,1.1,0.9,1.1,3.2,7.7,/profile/Julius-Nwosu-3782/,/stats/french/2005/Pau-Orthez,2005,french,Julius-Nwosu-3782,Pau-Orthez
Karim Souchu,Villeurbanne,13,20.5,17.9,4.5,8.9,50.0%,1.9,5.7,34.2%,3.1,4.2,75.0%,0.0,3.4,3.4,1.0,0.6,0.1,2.2,2.1,/profile/Karim-Souchu-33309/,/stats/french/2005/Villeurbanne,2005,french,Karim-Souchu-33309,Villeurbanne
Victor Samnick,Paris Basket Racing,35,20.1,17.8,6.7,12.8,52.4%,0.5,1.9,29.0%,2.8,4.3,65.3%,3.3,5.9,9.2,2.3,1.1,1.3,5.1,5.4,/profile/Victor-Samnick-33292/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Victor-Samnick-33292,Paris%20Basket%20Racing
Laurent Bernard,Hyeres-Toulon,33,31.8,17.7,4.5,8.5,52.9%,1.5,4.1,35.8%,4.4,6.0,73.2%,1.1,2.5,3.6,2.5,1.8,0.2,2.4,3.4,/profile/Laurent-Bernard-36874/,/stats/french/2005/Hyeres-Toulon,2005,french,Laurent-Bernard-36874,Hyeres-Toulon
Antti Nikkila,Gravelines,18,13.8,17.7,6.5,9.7,66.7%,0.0,0.0,0.0%,4.8,7.4,65.2%,2.1,6.1,8.2,1.1,1.0,1.8,3.5,7.4,/profile/Antti-Nikkila-32298/,/stats/french/2005/Gravelines,2005,french,Antti-Nikkila-32298,Gravelines
Jurica Ruzic,Le Mans,34,22.6,17.7,4.6,7.9,58.3%,2.5,6.7,37.0%,1.1,1.6,66.7%,2.1,4.9,7.0,2.2,1.2,0.1,1.3,3.5,/profile/Jurica-Ruzic-35517/,/stats/french/2005/Le%20Mans,2005,french,Jurica-Ruzic-35517,Le%20Mans
Jimmal Ball,Cholet,35,30.6,17.6,5.5,11.0,50.0%,1.1,3.6,29.8%,3.5,4.5,77.3%,1.7,3.3,5.1,6.1,2.3,0.1,2.5,2.7,/profile/Jimmal-Ball-37400/,/stats/french/2005/Cholet,2005,french,Jimmal-Ball-37400,Cholet
Charles Gosa,Clermont,26,28.8,17.4,4.2,8.7,48.8%,2.0,5.4,36.6%,3.0,4.2,71.8%,1.9,5.0,7.0,1.6,1.9,0.9,2.5,2.7,/profile/Charles-Gosa-37771/,/stats/french/2005/Clermont,2005,french,Charles-Gosa-37771,Clermont
Cyril Akpomedah,Cholet,36,32.7,17.2,4.2,8.9,47.3%,1.8,4.7,38.7%,3.3,4.7,69.1%,1.0,6.8,7.8,2.3,0.7,2.6,2.2,2.0,/profile/Cyril-Akpomedah-37243/,/stats/french/2005/Cholet,2005,french,Cyril-Akpomedah-37243,Cholet
Uri Cohen-Mintz,Chalon,27,21.4,17.1,3.3,7.1,47.0%,2.6,7.2,36.6%,2.5,3.0,85.7%,1.3,3.0,4.4,3.2,0.4,0.1,2.2,4.6,/profile/Uri-Cohen-Mintz-37659/,/stats/french/2005/Chalon,2005,french,Uri-Cohen-Mintz-37659,Chalon
Sylvain Marco,Paris Basket Racing,4,1.3,17.0,8.5,17.0,50.0%,0.0,0.0,0.0%,0.0,0.0,0.0%,0.0,8.5,8.5,8.5,8.5,0.0,0.0,0.0,/profile/Sylvain-Marco-37081/,/stats/french/2005/Paris%20Basket%20Racing,2005,french,Sylvain-Marco-37081,Paris%20Basket%20Racing
Chauncey Leslie,Vichy,19,26.4,16.9,4.5,8.5,52.7%,1.7,5.3,31.9%,2.9,4.0,73.1%,1.1,3.4,4.5,4.2,3.1,0.5,3.3,4.7,/profile/Chauncey-Leslie-33168/,/stats/french/2005/Vichy,2005,french,Chauncey-Leslie-33168,Vichy
Ondrej Starosta,Chalons-en-Champagne,34,28.4,16.8,6.8,10.5,65.2%,0.0,0.0,0.0%,3.1,5.2,60.6%,4.5,8.7,13.1,1.5,0.9,1.5,3.6,3.6,/profile/Ondrej-Starosta-36986/,/stats/french/2005/Chalons-en-Champagne,2005,french,Ondrej-Starosta-36986,Chalons-en-Champagne
Garth Joseph,Chalon,11,14.2,16.8,6.5,10.5,62.5%,0.0,0.0,0.0%,3.7,5.8,63.6%,3.4,6.0,9.4,0.5,0.3,1.3,3.9,7.3,/profile/Garth-Joseph-3091/,/stats/french/2005/Chalon,2005,french,Garth-Joseph-3091,Chalon
Curtis Bobb,Bourg,21,29.8,16.7,3.1,5.2,58.8%,2.7,9.3,28.7%,2.5,3.1,81.3%,1.1,4.0,5.2,2.7,2.1,0.3,2.4,3.0,/profile/Curtis-Bobb-37785/,/stats/french/2005/Bourg,2005,french,Curtis-Bobb-37785,Bourg
Thierry Rupert,Pau-Orthez,20,23.8,16.7,6.9,11.4,60.3%,0.1,0.3,33.3%,2.8,3.7,75.0%,2.3,5.9,8.3,1.4,1.1,1.5,2.3,4.2,/profile/Thierry-Rupert-37092/,/stats/french/2005/Pau-Orthez,2005,french,Thierry-Rupert-37092,Pau-Orthez
Amara Sy,Le Mans,35,24.3,16.7,5.0,9.9,50.5%,0.7,2.3,31.3%,4.5,5.9,76.0%,2.5,4.8,7.3,2.7,1.7,0.8,3.5,4.0,/profile/Amara-Sy-5559/,/stats/french/2005/Le%20Mans,2005,french,Amara-Sy-5559,Le%20Mans
Jean-Philippe Tailleman,Reims,32,30.0,16.6,3.4,6.7,50.9%,2.8,7.5,37.4%,1.3,1.7,80.0%,0.4,4.0,4.4,1.8,1.4,0.1,2.0,2.7,/profile/Jean-Philippe-Tailleman-37950/,/stats/french/2005/Reims,2005,french,Jean-Philippe-Tailleman-37950,Reims
Vincent Jones,Dijon,3,17.7,16.6,5.3,12.1,43.8%,0.0,0.0,0.0%,6.0,7.5,80.0%,0.8,7.5,8.3,0.8,0.0,2.3,0.8,4.5,/profile/Vincent-Jones-37117/,/stats/french/2005/Dijon,2005,french,Vincent-Jones-37117,Dijon
J.D. Jackson,Le Mans,36,21.5,16.6,2.4,4.4,54.8%,3.1,7.9,39.7%,2.4,2.8,84.9%,1.6,5.7,7.3,5.0,2.1,0.2,2.6,4.6,/profile/J.D.-Jackson-36804/,/stats/french/2005/Le%20Mans,2005,french,J.D.-Jackson-36804,Le%20Mans
Tony Akins,Roanne,9,32.4,16.6,2.6,6.1,43.5%,3.0,5.8,52.3%,2.1,2.9,72.7%,0.1,3.7,3.8,7.4,1.9,0.0,2.8,3.8,/profile/Tony-Akins-5595/,/stats/french/2005/Roanne,2005,french,Tony-Akins-5595,Roanne
Marc Brown,Reims,12,31.3,16.5,4.0,9.0,44.0%,2.5,5.4,46.0%,1.1,1.8,58.8%,0.6,2.5,3.1,8.3,1.2,0.1,1.6,2.6,/profile/Marc-Brown-38021/,/stats/french/2005/Reims,2005,french,Marc-Brown-38021,Reims
Harold Doyal,Chalons-en-Champagne,34,30.0,16.5,6.4,13.0,49.6%,0.2,0.7,29.4%,3.0,3.9,78.0%,2.7,4.2,6.9,2.1,1.0,0.2,2.4,3.2,/profile/Harold-Doyal-37905/,/stats/french/2005/Chalons-en-Champagne,2005,french,Harold-Doyal-37905,Chalons-en-Champagne
Charles Mandic,Dijon,34,24.4,16.4,2.1,4.2,48.9%,2.9,7.5,39.4%,3.5,4.3,80.0%,0.8,2.9,3.7,3.0,1.3,0.2,1.7,4.4,/profile/Charles-Mandic-37773/,/stats/french/2005/Dijon,2005,french,Charles-Mandic-37773,Dijon
Rico Hill,Dijon,18,28.0,16.4,5.8,12.0,48.3%,0.9,3.4,25.6%,2.2,2.5,87.5%,1.3,5.9,7.2,4.0,2.2,0.3,3.2,5.0,/profile/Rico-Hill-35587/,/stats/french/2005/Dijon,2005,french,Rico-Hill-35587,Dijon
